brand id,brand name,type,slug,dosage form,generic,strength,manufacturer,package container,Package Size
9167,Cipcin,allopathic,cipcintablet500-mg,Tablet,Ciprofloxacin,500 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 15.06,(30's pack: ৳ 451.80),",(30's pack: ৳ 451.80)
9166,Cipcin,allopathic,cipcintablet250-mg,Tablet,Ciprofloxacin,250 mg,Biopharma Laboratories Ltd.,"Unit Price: ৳ 8.52,(30's pack: ৳ 255.73),",(30's pack: ৳ 255.73)
28889,Cipcin,allopathic,cipciniv-infusion200-mg100-ml,IV Infusion,Ciprofloxacin,200 mg/100 ml,Biopharma Laboratories Ltd.,100 ml bottle: ৳ 140.00,
15823,Cip-D,allopathic,cip-dophthalmic-solution0301,Ophthalmic Solution,Ciprofloxacin + Dexamethasone,0.3%+0.1%,Asiatic Laboratories Ltd.,5 ml drop: ৳ 75.00,
9203,Ciprom,allopathic,cipromtablet250-mg,Tablet,Ciprofloxacin,250 mg,Millat Pharmaceuticals Ltd.,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",(30's pack: ৳ 150.00)
9204,Ciprom,allopathic,cipromtablet500-mg,Tablet,Ciprofloxacin,500 mg,Millat Pharmaceuticals Ltd.,"Unit Price: ৳ 12.00,(20's pack: ৳ 240.00),",(20's pack: ৳ 240.00)
9202,Ciprolyn,allopathic,ciprolynpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Cosmic Pharma Ltd.,60 ml bottle: ৳ 90.00,
9201,Ciprolyn,allopathic,ciprolyntablet500-mg,Tablet,Ciprofloxacin,500 mg,Cosmic Pharma Ltd.,"Unit Price: ৳ 13.00,(30's pack: ৳ 390.00),",(30's pack: ৳ 390.00)
9197,Ciprol DS,allopathic,ciprol-dspowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Medicon Pharmaceuticals Ltd.,60 ml bottle: ৳ 95.45,
9196,Ciprol,allopathic,ciproltablet500-mg,Tablet,Ciprofloxacin,500 mg,Medicon Pharmaceuticals Ltd.,"Unit Price: ৳ 11.36,(30's pack: ৳ 340.90),",(30's pack: ৳ 340.90)
28202,Ciproguard,allopathic,ciproguardtablet500-mg,Tablet,Ciprofloxacin,500 mg,Guardian Healthcare Ltd.,"Unit Price: ৳ 14.05,(30's pack: ৳ 421.50),",(30's pack: ৳ 421.50)
28390,Ciprogen,allopathic,ciprogentablet500-mg,Tablet,Ciprofloxacin,500 mg,Biogen Pharmaceuticals Ltd.,"Unit Price: ৳ 14.00,(20's pack: ৳ 280.00),,Unit Price: ৳ 14.00,(30's pack: ৳ 420.00),","(20's pack: ৳ 280.00),(30's pack: ৳ 420.00)"
16245,Ciprocort,allopathic,ciprocortophthalmic-suspension031,Ophthalmic Suspension,Ciprofloxacin + Hydrocortisone Acetate,0.3%+1%,Drug International Ltd.,10 ml drop: ৳ 90.00,
9195,Ciprocin,allopathic,ciprocinpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Square Pharmaceuticals Ltd.,60 ml bottle: ৳ 100.30,
9193,Ciprocin,allopathic,ciprocintablet750-mg,Tablet,Ciprofloxacin,750 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 18.12,(20's pack: ৳ 362.40),",(20's pack: ৳ 362.40)
9192,Ciprocin,allopathic,ciprocintablet500-mg,Tablet,Ciprofloxacin,500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 15.05,(30's pack: ৳ 451.50),",(30's pack: ৳ 451.50)
9191,Ciprocin,allopathic,ciprocintablet250-mg,Tablet,Ciprofloxacin,250 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 8.56,(50's pack: ৳ 428.00),",(50's pack: ৳ 428.00)
9118,Ciprocin,allopathic,ciprocinophthalmic-solution03,Ophthalmic Solution,Ciprofloxacin (Ophthalmic),0.30%,Square Pharmaceuticals Ltd.,5 ml drop: ৳ 50.00,
26178,Ciprocin,allopathic,ciprociniv-infusion200-mg100-ml,IV Infusion,Ciprofloxacin,200 mg/100 ml,Square Pharmaceuticals Ltd.,100 ml vial: ৳ 146.00,
9190,Ciprocap,allopathic,ciprocaptablet500-mg,Tablet,Ciprofloxacin,500 mg,Sonear Laboratories Ltd.,"Unit Price: ৳ 14.35,(16's pack: ৳ 229.60),",(16's pack: ৳ 229.60)
9189,Ciprocap,allopathic,ciprocaptablet250-mg,Tablet,Ciprofloxacin,250 mg,Sonear Laboratories Ltd.,"Unit Price: ৳ 8.71,(30's pack: ৳ 261.30),",(30's pack: ৳ 261.30)
27006,Ciprobey,allopathic,ciprobeypowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Sharif Pharmaceuticals Ltd.,60 ml bottle: ৳ 90.28,
27005,Ciprobey,allopathic,ciprobeytablet500-mg,Tablet,Ciprofloxacin,500 mg,Sharif Pharmaceuticals Ltd.,"Unit Price: ৳ 14.04,(30's pack: ৳ 421.20),",(30's pack: ৳ 421.20)
9187,Ciprobac DS,allopathic,ciprobac-dspowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Bristol Pharmaceuticals Ltd.,60 ml bottle: ৳ 80.00,
9186,Ciprobac 500,allopathic,ciprobac-500tablet500-mg,Tablet,Ciprofloxacin,500 mg,Bristol Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(20's pack: ৳ 200.00),",(20's pack: ৳ 200.00)
9185,Ciproaid,allopathic,ciproaidtablet500-mg,Tablet,Ciprofloxacin,500 mg,Labaid Pharma Ltd.,"Unit Price: ৳ 15.05,(20's pack: ৳ 300.93),",(20's pack: ৳ 300.93)
9216,Cipro-S,allopathic,cipro-stablet500-mg,Tablet,Ciprofloxacin,500 mg,Seema Pharmaceuticals Ltd.,"Unit Price: ৳ 14.00,(50's pack: ৳ 700.00),",(50's pack: ৳ 700.00)
9217,Cipro-S,allopathic,cipro-spowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Seema Pharmaceuticals Ltd.,60 ml bottle: ৳ 90.00,
9207,Cipro-M,allopathic,cipro-mtablet750-mg,Tablet,Ciprofloxacin,750 mg,Modern Pharmaceuticals Ltd.,"Unit Price: ৳ 18.06,(20's pack: ৳ 361.20),",(20's pack: ৳ 361.20)
9206,Cipro-M,allopathic,cipro-mtablet500-mg,Tablet,Ciprofloxacin,500 mg,Modern Pharmaceuticals Ltd.,"Unit Price: ৳ 14.06,(40's pack: ৳ 562.40),",(40's pack: ৳ 562.40)
15824,Cipro-D,allopathic,cipro-dophthalmic-solution0301,Ophthalmic Solution,Ciprofloxacin + Dexamethasone,0.3%+0.1%,ACME Laboratories Ltd.,5 ml drop: ৳ 75.22,
27564,Cipro-C,allopathic,cipro-cpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Chemist Laboratories  Ltd.,60 ml bottle: ৳ 100.00,
9188,Cipro-C,allopathic,cipro-ctablet500-mg,Tablet,Ciprofloxacin,500 mg,Chemist Laboratories  Ltd.,"Unit Price: ৳ 10.00,(50's pack: ৳ 500.00),",(50's pack: ৳ 500.00)
9116,Cipro-A,allopathic,cipro-aophthalmic-solution03,Ophthalmic Solution,Ciprofloxacin (Ophthalmic),0.30%,ACME Laboratories Ltd.,5 ml drop: ৳ 40.12,
7914,Aciphin,allopathic,aciphiniv-injection500-mgvial,IV Injection,Ceftriaxone Sodium,500 mg/vial,ACI Limited,500 mg vial: ৳ 130.39,
27712,Ciproxy D,allopathic,ciproxy-dophthalmic-solution0301,Ophthalmic Solution,Ciprofloxacin + Dexamethasone,0.3%+0.1%,Opso Saline Ltd.,5 ml drop: ৳ 75.00,
27713,Ciproxy,allopathic,ciproxyophthalmic-ointment03,Ophthalmic Ointment,Ciprofloxacin (Ophthalmic),0.30%,Opso Saline Ltd.,3 gm tube: ৳ 35.00,
9229,Ciproxy,allopathic,ciproxyiv-infusion200-mg100-ml,IV Infusion,Ciprofloxacin,200 mg/100 ml,Opso Saline Ltd.,100 ml bottle: ৳ 70.26,
9120,Ciproxy,allopathic,ciproxyophthalmic-solution03,Ophthalmic Solution,Ciprofloxacin (Ophthalmic),0.30%,Opso Saline Ltd.,10 ml drop: ৳ 50.00,
27908,Ciproxim,allopathic,ciproximtablet500-mg,Tablet,Ciprofloxacin,500 mg,The White Horse Pharma,"Unit Price: ৳ 12.00,(24's pack: ৳ 288.00),",(24's pack: ৳ 288.00)
9226,Ciproxen,allopathic,ciproxentablet250-mg,Tablet,Ciprofloxacin,250 mg,Ad-din Pharmaceuticals Ltd.,"Unit Price: ৳ 7.00,(30's pack: ৳ 210.00),",(30's pack: ৳ 210.00)
9227,Ciproxen,allopathic,ciproxentablet500-mg,Tablet,Ciprofloxacin,500 mg,Ad-din Pharmaceuticals Ltd.,"Unit Price: ৳ 14.00,(14's pack: ৳ 196.00),,Unit Price: ৳ 14.00,(20's pack: ৳ 280.00),","(14's pack: ৳ 196.00),(20's pack: ৳ 280.00)"
9223,Ciprox XR,allopathic,ciprox-xrtablet-extended-release1000-mg,Tablet (Extended Release),Ciprofloxacin,1000 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 20.08,(6's pack: ৳ 120.48),",(6's pack: ৳ 120.48)
9224,Ciprox DS,allopathic,ciprox-dspowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Opsonin Pharma Ltd.,60 ml bottle: ৳ 100.00,
9220,Ciprox,allopathic,ciproxtablet250-mg,Tablet,Ciprofloxacin,250 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 8.53,(30's pack: ৳ 255.90),",(30's pack: ৳ 255.90)
9221,Ciprox,allopathic,ciproxtablet500-mg,Tablet,Ciprofloxacin,500 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 15.05,(20's pack: ৳ 301.00),",(20's pack: ৳ 301.00)
9225,Ciprox,allopathic,ciproxiv-infusion200-mg100-ml,IV Infusion,Ciprofloxacin,200 mg/100 ml,Opsonin Pharma Ltd.,100 ml bottle: ৳ 70.48,
29516,Ciprox,allopathic,ciproxophthalmic-ointment03,Ophthalmic Ointment,Ciprofloxacin (Ophthalmic),0.30%,Opsonin Pharma Ltd.,3 gm tube: ৳ 35.00,
9119,Ciprox,allopathic,ciproxophthalmic-solution03,Ophthalmic Solution,Ciprofloxacin (Ophthalmic),0.30%,Opsonin Pharma Ltd.,5 ml drop: ৳ 40.15,
9222,Ciprox,allopathic,ciproxtablet750-mg,Tablet,Ciprofloxacin,750 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 18.07,(18's pack: ৳ 325.26),",(18's pack: ৳ 325.26)
27252,Ciproton,allopathic,ciprotontablet500-mg,Tablet,Ciprofloxacin,500 mg,Centeon Pharma Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
32500,Ciprotim,allopathic,ciprotimtablet500-mg,Tablet,Ciprofloxacin,500 mg,Doctor TIMS Pharmaceuticals Ltd.,"Unit Price: ৳ 14.00,(30's pack: ৳ 420.00),",(30's pack: ৳ 420.00)
9218,Ciprotec,allopathic,ciprotectablet500-mg,Tablet,Ciprofloxacin,500 mg,APC Pharma Ltd.,"Unit Price: ৳ 8.00,(20's pack: ৳ 160.00),",(20's pack: ৳ 160.00)
9219,Ciprotec,allopathic,ciprotecpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,APC Pharma Ltd.,60 ml bottle: ৳ 80.00,
9214,Cipronor,allopathic,cipronortablet500-mg,Tablet,Ciprofloxacin,500 mg,Novelta Bestway Pharma Ltd.,"Unit Price: ৳ 14.00,(20's pack: ৳ 280.00),",(20's pack: ৳ 280.00)
9215,Cipronor,allopathic,cipronorpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Novelta Bestway Pharma Ltd.,60 ml bottle: ৳ 100.00,
9212,Cipronil,allopathic,ciproniltablet500-mg,Tablet,Ciprofloxacin,500 mg,Silva Pharmaceuticals Ltd.,"Unit Price: ৳ 14.05,(30's pack: ৳ 421.50),",(30's pack: ৳ 421.50)
9213,Cipronil,allopathic,cipronilpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Silva Pharmaceuticals Ltd.,60 ml bottle: ৳ 95.00,
27398,Cipronil,allopathic,ciproniltablet750-mg,Tablet,Ciprofloxacin,750 mg,Silva Pharmaceuticals Ltd.,"Unit Price: ৳ 18.12,(12's pack: ৳ 217.47),",(12's pack: ৳ 217.47)
28785,Cipronaaf,allopathic,cipronaaftablet500-mg,Tablet,Ciprofloxacin,500 mg,Naafco Pharma Ltd.,"Unit Price: ৳ 14.00,(20's pack: ৳ 280.00),",(20's pack: ৳ 280.00)
9210,Cipron,allopathic,ciprontablet500-mg,Tablet,Ciprofloxacin,500 mg,Edruc Limited,"Unit Price: ৳ 14.00,(50's pack: ৳ 700.00),",(50's pack: ৳ 700.00)
9211,Cipron,allopathic,cipronpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Edruc Limited,60 ml bottle: ৳ 90.01,
9208,Cipromet,allopathic,cipromettablet250-mg,Tablet,Ciprofloxacin,250 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
9209,Cipromet,allopathic,cipromettablet500-mg,Tablet,Ciprofloxacin,500 mg,Medimet Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(20's pack: ৳ 200.00),",(20's pack: ৳ 200.00)
9205,Ciprom DS,allopathic,ciprom-dspowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Millat Pharmaceuticals Ltd.,100 ml bottle: ৳ 80.00,
7913,Aciphin,allopathic,aciphiniv-injection250-mgvial,IV Injection,Ceftriaxone Sodium,250 mg/vial,ACI Limited,250 mg vial: ৳ 100.30,
4464,Citapram,allopathic,citapramtablet20-mg,Tablet,Citalopram Hydrobromide,20 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 8.05,(30's pack: ৳ 241.50),",(30's pack: ৳ 241.50)
4463,Citapram,allopathic,citapramtablet10-mg,Tablet,Citalopram Hydrobromide,10 mg,General Pharmaceuticals Ltd.,"Unit Price: ৳ 5.04,(50's pack: ৳ 252.13),",(50's pack: ৳ 252.13)
4466,Citalon,allopathic,citalontablet10-mg,Tablet,Escitalopram Oxalate,10 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",(30's pack: ৳ 300.00)
19365,Citalon,allopathic,citalontablet5-mg,Tablet,Escitalopram Oxalate,5 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
4465,Citalex,allopathic,citalextablet10-mg,Tablet,Escitalopram Oxalate,10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 8.03,(20's pack: ৳ 160.60),",(20's pack: ৳ 160.60)
19364,Citalex,allopathic,citalextablet5-mg,Tablet,Escitalopram Oxalate,5 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 5.50,(30's pack: ৳ 165.00),",(30's pack: ৳ 165.00)
4484,Citalam,allopathic,citalamtablet5-mg,Tablet,Escitalopram Oxalate,5 mg,ACI Limited,"Unit Price: ৳ 7.00,(50's pack: ৳ 350.00),",(50's pack: ৳ 350.00)
4485,Citalam,allopathic,citalamtablet10-mg,Tablet,Escitalopram Oxalate,10 mg,ACI Limited,"Unit Price: ৳ 12.00,(50's pack: ৳ 600.00),",(50's pack: ৳ 600.00)
17306,Cisplatin PhaRes,allopathic,cisplatin-pharesiv-infusion1-mgml,IV Infusion,Cisplatin,1 mg/ml,Pharma Resources,"10 mg vial: ৳ 735.00,50 mg vial: ৳ 1,335.00",
15100,Cisplatin Hexal,allopathic,cisplatin-hexaliv-infusion1-mgml,IV Infusion,Cisplatin,1 mg/ml,SANDOZ (A Novartis Division),"10 mg vial: ৳ 496.83,50 mg vial: ৳ 1,170.36",
17327,Cisplatin,allopathic,cisplatiniv-infusion1-mgml,IV Infusion,Cisplatin,1 mg/ml,Pfizer,"10 mg vial: ৳ 440.00,50 mg vial: ৳ 984.00",
17286,Cisplat,allopathic,cisplativ-infusion1-mgml,IV Infusion,Cisplatin,1 mg/ml,Healthcare Pharmaceuticals Ltd.,"10 mg vial: ৳ 300.00,50 mg vial: ৳ 957.00",
8211,Cispenam,allopathic,cispenamiv-injection250-mg250-mgvial,IV Injection,Imipenem + Cilastatin,(250 mg+250 mg)/vial,Incepta Pharmaceuticals Ltd.,250 mg vial: ৳ 650.00,
8206,Cispenam,allopathic,cispenamiv-injection500-mg500-mgvial,IV Injection,Imipenem + Cilastatin,(500 mg+500 mg)/vial,Incepta Pharmaceuticals Ltd.,"500 mg vial: ৳ 1,195.00",
31215,Ciscort,allopathic,ciscortnasal-spray50-mcgspray,Nasal Spray,Ciclesonide (Nasal Spray),50 mcg/spray,Opso Saline Ltd.,120 metered sprays: ৳ 350.00,
11949,Cirizin,allopathic,cirizinsyrup5-mg5-ml,Syrup,Cetirizine Hydrochloride,5 mg/5 ml,Ad-din Pharmaceuticals Ltd.,60 ml bottle: ৳ 22.00,
11948,Cirizin,allopathic,cirizintablet10-mg,Tablet,Cetirizine Hydrochloride,10 mg,Ad-din Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
11947,Cipzin,allopathic,cipzinsyrup5-mg5-ml,Syrup,Cetirizine Hydrochloride,5 mg/5 ml,Seema Pharmaceuticals Ltd.,60 ml bottle: ৳ 20.00,
11946,Cipzin,allopathic,cipzintablet10-mg,Tablet,Cetirizine Hydrochloride,10 mg,Seema Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
9236,Ciprozid-XR,allopathic,ciprozid-xrtablet-extended-release1000-mg,Tablet (Extended Release),Ciprofloxacin,1000 mg,Drug International Ltd.,"Unit Price: ৳ 18.00,(12's pack: ৳ 216.00),",(12's pack: ৳ 216.00)
15825,Ciprozid-DX,allopathic,ciprozid-dxophthalmic-solution0301,Ophthalmic Solution,Ciprofloxacin + Dexamethasone,0.3%+0.1%,Drug International Ltd.,5 ml drop: ৳ 75.28,
9234,Ciprozid-DS,allopathic,ciprozid-dstablet500-mg,Tablet,Ciprofloxacin,500 mg,Drug International Ltd.,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",(30's pack: ৳ 450.00)
9235,Ciprozid,allopathic,ciprozidtablet750-mg,Tablet,Ciprofloxacin,750 mg,Drug International Ltd.,"Unit Price: ৳ 18.00,(30's pack: ৳ 540.00),",(30's pack: ৳ 540.00)
9233,Ciprozid,allopathic,ciprozidtablet250-mg,Tablet,Ciprofloxacin,250 mg,Drug International Ltd.,"Unit Price: ৳ 8.00,(50's pack: ৳ 400.00),",(50's pack: ৳ 400.00)
9237,Ciprozid,allopathic,ciprozidpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Drug International Ltd.,60 ml bottle: ৳ 100.00,
9122,Ciprozid,allopathic,ciprozidophthalmic-solution03,Ophthalmic Solution,Ciprofloxacin (Ophthalmic),0.30%,Drug International Ltd.,10 ml drop: ৳ 40.00,
9238,Ciprozid,allopathic,ciprozidiv-infusion200-mg100-ml,IV Infusion,Ciprofloxacin,200 mg/100 ml,Drug International Ltd.,100 ml bottle: ৳ 70.00,
9231,Ciprozen DS,allopathic,ciprozen-dstablet500-mg,Tablet,Ciprofloxacin,500 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 14.00,(50's pack: ৳ 700.00),",(50's pack: ৳ 700.00)
9232,Ciprozen,allopathic,ciprozenpowder-for-suspension250-mg5-ml,Powder for Suspension,Ciprofloxacin,250 mg/5 ml,Zenith Pharmaceuticals Ltd.,60 ml bottle: ৳ 75.00,
9230,Ciprozen,allopathic,ciprozentablet250-mg,Tablet,Ciprofloxacin,250 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 8.03,(50's pack: ৳ 401.50),",(50's pack: ৳ 401.50)
7912,Aciphin,allopathic,aciphinim-injection1-gmvial,IM Injection,Ceftriaxone Sodium,1 gm/vial,ACI Limited,1 gm vial: ৳ 191.29,
29141,Clacido,allopathic,clacidoiv-injection1-gm200-mg20-ml,IV Injection,Amoxicillin + Clavulanic Acid,(1 gm+200 mg)/20 ml,Healthcare Pharmaceuticals Ltd.,1.2 gm vial: ৳ 300.00,
29146,Clacido,allopathic,clacidopowder-for-suspension125-mg3125-mg5-ml,Powder for Suspension,Amoxicillin + Clavulanic Acid,(125 mg+31.25 mg)/5 ml,Healthcare Pharmaceuticals Ltd.,100 ml bottle: ৳ 220.00,
29144,Clacido,allopathic,clacidotablet500-mg125-mg,Tablet,Amoxicillin + Clavulanic Acid,500 mg+125 mg,Healthcare Pharmaceuticals Ltd.,"Unit Price: ৳ 32.00,(18's pack: ৳ 576.00),",(18's pack: ৳ 576.00)
29142,Clacido,allopathic,clacidotablet875-mg125-mg,Tablet,Amoxicillin + Clavulanic Acid,875 mg+125 mg,Healthcare Pharmaceuticals Ltd.,"Unit Price: ৳ 45.00,(12's pack: ৳ 540.00),",(12's pack: ৳ 540.00)
29140,Clacido,allopathic,clacidoiv-injection500-mg100-mg10-ml,IV Injection,Amoxicillin + Clavulanic Acid,(500 mg+100 mg)/10 ml,Healthcare Pharmaceuticals Ltd.,600 mg vial: ৳ 150.00,
7409,Clacef,allopathic,claceftablet250-mg625-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,250 mg+62.5 mg,Opso Saline Ltd.,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",(12's pack: ৳ 360.00)
7410,Clacef,allopathic,claceftablet500-mg125-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,500 mg+125 mg,Opso Saline Ltd.,"Unit Price: ৳ 50.00,(8's pack: ৳ 400.00),",(8's pack: ৳ 400.00)
7408,Clacef,allopathic,claceftablet125-mg3125-mg,Tablet,Cefuroxime Axetil + Clavulanic Acid,125 mg+31.25 mg,Opso Saline Ltd.,"Unit Price: ৳ 18.00,(16's pack: ৳ 288.00),",(16's pack: ৳ 288.00)
23727,CK,allopathic,ckoral-solution1500-mg250-mg5-ml,Oral Solution,Potassium Citrate + Citric Acid,(1500 mg+250 mg)/5 ml,Popular Pharmaceuticals Ltd.,200 ml bottle: ৳ 200.00,
11954,Cizin,allopathic,cizinsyrup5-mg5-ml,Syrup,Cetirizine Hydrochloride,5 mg/5 ml,Nipa Pharmaceuticals Ltd.,60 ml bottle: ৳ 15.17,
11953,Cizin,allopathic,cizintablet10-mg,Tablet,Cetirizine Hydrochloride,10 mg,Nipa Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
9123,Civox,allopathic,civoxophthalmic-solution03,Ophthalmic Solution,Ciprofloxacin (Ophthalmic),0.30%,Popular Pharmaceuticals Ltd.,5 ml drop: ৳ 35.13,
9244,Civox,allopathic,civoxiv-infusion200-mg100-ml,IV Infusion,Ciprofloxacin,200 mg/100 ml,Popular Pharmaceuticals Ltd.,100 ml vial: ৳ 145.00,
9243,Civox,allopathic,civoxpowder-for-suspension200-mg5-ml,Powder for Suspension,Ciprofloxacin,200 mg/5 ml,Popular Pharmaceuticals Ltd.,60 ml bottle: ৳ 90.35,
9242,Civox,allopathic,civoxtablet500-mg,Tablet,Ciprofloxacin,500 mg,Popular Pharmaceuticals Ltd.,"Unit Price: ৳ 14.05,(24's pack: ৳ 337.20),",(24's pack: ৳ 337.20)
15826,Civodex,allopathic,civodexophthalmic-solution0301,Ophthalmic Solution,Ciprofloxacin + Dexamethasone,0.3%+0.1%,Popular Pharmaceuticals Ltd.,5 ml drop: ৳ 75.28,
13409,Civic-ZF,allopathic,civic-zfcapsule,Capsule,Carbonyl Iron + Folic Acid + Zinc Sulfate + Vitamin B Complex + Vitamin C,,Kumudini Pharma Ltd.,"Unit Price: ৳ 3.50,(50's pack: ৳ 175.00),",(50's pack: ৳ 175.00)
31098,Citrux-C,allopathic,citrux-cchewable-tablet250-mg,Chewable Tablet,Vitamin C [Ascorbic acid],250 mg,NIPRO JMI Pharma Ltd.,"Unit Price: ৳ 1.90,(100's pack: ৳ 190.00),",(100's pack: ৳ 190.00)
26492,Citrosol,allopathic,citrosoloral-solution1500-mg250-mg5-ml,Oral Solution,Potassium Citrate + Citric Acid,(1500 mg+250 mg)/5 ml,ACME Laboratories Ltd.,200 ml bottle: ৳ 200.00,
16344,Citritol,allopathic,citritoltablet025-mcg252-mg,Tablet,Calcitriol + Calcium Citrate,0.25 mcg+252 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",(30's pack: ৳ 180.00)
15565,Citra-K,allopathic,citra-koral-solution1500-mg250-mg5-ml,Oral Solution,Potassium Citrate + Citric Acid,(1500 mg+250 mg)/5 ml,UniMed UniHealth,200 ml bottle: ৳ 200.00,
30489,Citofer,allopathic,citofertablet210-mg,Tablet,Ferric Citrate,210 mg,Incepta Pharmaceuticals Ltd.,"Unit Price: ৳ 25.00,(20's pack: ৳ 500.00),",(20's pack: ৳ 500.00)
11952,Citizen,allopathic,citizentablet10-mg,Tablet,Cetirizine Hydrochloride,10 mg,Zenith Pharmaceuticals Ltd.,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",(100's pack: ৳ 200.00)
27499,Citivas,allopathic,citivastablet500-mg,Tablet,Citicoline Sodium,500 mg,Square Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(10's pack: ৳ 500.00),",(10's pack: ৳ 500.00)
11951,Citin,allopathic,citinsyrup5-mg5-ml,Syrup,Cetirizine Hydrochloride,5 mg/5 ml,Opsonin Pharma Ltd.,60 ml bottle: ৳ 30.10,
11950,Citin,allopathic,citintablet10-mg,Tablet,Cetirizine Hydrochloride,10 mg,Opsonin Pharma Ltd.,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",(100's pack: ৳ 300.00)
19367,Citicol,allopathic,citicoltablet500-mg,Tablet,Citicoline Sodium,500 mg,Beximco Pharmaceuticals Ltd.,"Unit Price: ৳ 50.00,(10's pack: ৳ 500.00),",(10's pack: ৳ 500.00)
5179,Citicol,allopathic,citicolimiv-injection500-mg4-ml,IM/IV Injection,Citicoline Sodium,500 mg/4 ml,Beximco Pharmaceuticals Ltd.,"4 ml ampoule: ৳ 140.00,(5's pack: ৳ 700.00),",(5's pack: ৳ 700.00)
4929,Citazar,allopathic,citazartablet250-mg,Tablet,Levetiracetam,250 mg,ACI Limited,"Unit Price: ৳ 15.11,(20's pack: ৳ 302.20),",(20's pack: ৳ 302.20)
4930,Citazar,allopathic,citazartablet500-mg,Tablet,Levetiracetam,500 mg,ACI Limited,"Unit Price: ৳ 25.17,(10's pack: ৳ 251.70),",(10's pack: ৳ 251.70)
30448,Clascon,allopathic,clasconcream1-ww,Cream,Clascoterone,1% w/w,Navana Pharmaceuticals Ltd.,10 gm tube: ৳ 900.00,
3272,Clas,allopathic,clastablet75-mg75-mg,Tablet,Clopidogrel + Aspirin,75 mg+75 mg,Delta Pharma Ltd.,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",(30's pack: ৳ 240.00)
